,churn,accountlength,internationalplan,voicemailplan,numbervmailmessages,totaldayminutes,totaldaycalls,totalevecalls,totalevecharge,totalnightminutes,totalnightcalls,totalintlcalls,totalintlcharge,numbercustomerservicecalls
2529,No,0.5833333333333333,1,1,0.0,0.6243336469112575,0.4396551724137931,0.7521367521367521,0.32453721937770774,0.5148283905364879,0.7606837606837606,0.4,0.4340909090909092,0.4
2530,No,0.37499999999999994,1,1,0.0,0.7704609595484478,0.6896551724137931,0.5128205128205129,0.42103190232374943,0.41519493502165944,0.41025641025641024,0.8,0.5272727272727273,0.4
2531,No,0.8287037037037036,1,1,0.0,0.3882094700533083,0.7931034482758621,0.6068376068376069,0.4269397400551398,0.4468510496501166,0.3846153846153846,0.30000000000000004,0.49090909090909096,0.2
2532,No,0.8009259259259258,1,1,0.0,0.7026743601727672,0.4827586206896552,0.23931623931623935,0.6687672311933832,0.5681439520159948,0.4700854700854701,0.8,0.3113636363636364,0.4
2533,Yes,0.4212962962962963,1,1,0.0,0.5180307306365632,0.15517241379310348,0.264957264957265,0.6998818432453722,0.6311229590136622,0.6666666666666667,0.5000000000000001,0.6250000000000001,0.4
2534,No,0.37037037037037035,1,1,0.0,0.3004076513013484,0.49137931034482757,0.641025641025641,0.575029539188657,0.34121959346884373,0.4786324786324787,0.1,0.9750000000000002,0.2
2535,Yes,0.5740740740740741,1,1,0.0,0.2931953590467231,0.5689655172413792,0.5555555555555556,0.3891295785742418,0.3548817060979674,0.16239316239316237,0.4,0.4340909090909092,0.4
2536,Yes,0.5462962962962963,1,1,0.0,0.8613985575415491,0.49999999999999994,0.09401709401709402,0.6010240252067743,0.4828390536487837,0.18803418803418803,0.0,0.42272727272727284,0.0
2537,No,0.5601851851851851,1,1,0.0,0.6149263091878332,0.37931034482758624,0.14529914529914534,0.3844033083891295,0.5228257247584138,0.2136752136752137,0.7000000000000001,0.26363636363636367,0.6000000000000001
2538,No,0.15277777777777776,1,1,0.0,0.34274067105675765,0.32758620689655177,0.4358974358974359,0.5214651437573847,0.5064978340553148,0.5213675213675214,0.6000000000000001,0.7295454545454546,0.2
2539,Yes,0.6342592592592592,0,0,0.5833333333333333,0.6011288805268109,0.646551724137931,0.4786324786324787,0.868846002363135,0.4261912695768077,0.6495726495726497,0.1,0.5272727272727273,0.6000000000000001
2540,No,0.412037037037037,1,0,0.5,0.1621197867670116,0.3448275862068965,0.5213675213675214,0.4308782985427333,0.45584805064978345,0.5897435897435898,0.0,0.6613636363636365,0.2
2541,No,0.3333333333333333,1,1,0.0,0.23643775478206336,0.6810344827586208,0.3504273504273504,0.6703426545884206,0.41652782405864713,0.37606837606837606,0.1,0.7409090909090911,0.4
2542,Yes,0.08333333333333334,1,1,0.0,0.5611476952022578,0.6379310344827587,0.5726495726495727,0.7254824734147303,0.417194268577141,0.7521367521367521,0.20000000000000004,0.4545454545454546,0.2
2543,No,0.5509259259259259,1,0,0.5833333333333333,0.6155534650360616,0.6982758620689655,0.29059829059829057,0.7774714454509649,0.47317560813062315,0.3076923076923077,0.20000000000000004,0.2931818181818182,0.2
2544,No,0.736111111111111,1,1,0.0,0.24459078080903102,0.6120689655172413,0.23076923076923073,0.7203623473808586,0.6837720759746753,0.1709401709401709,0.30000000000000004,0.6795454545454547,0.6000000000000001
2545,No,0.6481481481481481,1,1,0.0,0.3982439636249608,0.6810344827586208,0.7094017094017095,0.39149271366679794,0.6287904031989338,0.5982905982905984,0.4,0.3727272727272728,0.0
2546,No,0.412037037037037,1,1,0.0,0.43399184697397303,0.25862068965517243,0.4358974358974359,0.6061441512406459,0.5328223925358213,0.37606837606837606,0.4,0.6181818181818183,0.4
2547,No,0.32870370370370366,1,1,0.0,0.3775478206334274,0.646551724137931,0.46153846153846156,0.5714848365498228,0.635454848383872,0.4358974358974359,0.30000000000000004,0.6500000000000001,0.4
2548,No,0.537037037037037,1,0,0.4375,0.4192536845406083,0.603448275862069,0.5811965811965812,0.7042142575817251,0.28290569810063315,0.36752136752136755,0.6000000000000001,0.6000000000000001,0.2
2549,No,0.36111111111111105,0,1,0.0,0.2634054562558796,0.7931034482758621,0.5897435897435898,0.8916896415911777,0.6324558480506499,0.7008547008547008,0.30000000000000004,0.38636363636363646,0.4
2550,No,0.3981481481481481,1,1,0.0,0.5214800878018189,0.6637931034482758,0.3504273504273504,0.46671918077983465,0.49950016661112967,0.46153846153846156,0.30000000000000004,0.275,0.2
2552,No,0.2222222222222222,1,1,0.0,0.6807776732518032,0.42241379310344823,0.8888888888888891,0.5624261520283577,0.32222592469176947,0.6153846153846154,0.1,0.415909090909091,0.2
2554,No,0.4907407407407407,1,1,0.0,0.4634681718407025,0.49999999999999994,0.3162393162393162,0.3714060653800708,0.4525158280573142,0.49572649572649574,0.4,0.28181818181818186,0.4
2555,No,0.8749999999999999,1,1,0.0,0.5101912825337096,0.5086206896551724,0.45299145299145305,0.5336746750689247,0.6094635121626124,0.6923076923076923,0.30000000000000004,0.4409090909090909,0.4
2556,No,0.5416666666666666,1,1,0.0,0.2931953590467231,0.32758620689655177,0.3846153846153846,0.3253249310752264,0.5138287237587471,0.6239316239316239,0.30000000000000004,0.5340909090909092,0.4
2557,No,0.5509259259259259,1,1,0.0,0.5211665098777046,0.7844827586206897,0.9145299145299146,0.6096888538794801,0.6874375208263912,0.3076923076923077,0.5000000000000001,0.9068181818181819,0.0
2558,No,0.4305555555555555,1,1,0.0,0.3659454374412041,0.6206896551724137,0.6495726495726497,0.37534462386766443,0.29256914361879377,0.24786324786324787,0.4,0.4590909090909091,0.0
2559,No,0.5277777777777777,1,0,0.6041666666666666,0.6368767638758231,0.33620689655172414,0.5726495726495727,0.4600236313509255,0.5034988337220927,0.46153846153846156,0.1,0.5772727272727274,0.2
2560,No,0.27777777777777773,1,1,0.0,0.5575415490749452,0.21551724137931033,0.5470085470085471,0.7081528160693187,0.5344885038320559,0.6324786324786326,0.5000000000000001,0.42272727272727284,0.2
2561,No,0.6574074074074073,1,0,0.6875,0.38225148949513954,0.7586206896551724,0.6153846153846154,0.4466325324931075,0.5328223925358213,0.5897435897435898,0.5000000000000001,0.34318181818181825,0.2
2562,No,0.5046296296296295,1,1,0.0,0.5910943869551584,0.2327586206896552,0.4444444444444444,0.14100039385584875,0.4278573808730423,0.7435897435897436,1.0,0.36136363636363644,0.2
2563,No,0.4768518518518518,1,1,0.0,0.3104421448730009,0.4310344827586207,0.5726495726495727,0.4178810555336746,0.6851049650116627,0.4786324786324787,0.30000000000000004,0.6136363636363638,0.2
2564,No,0.06944444444444445,1,1,0.0,0.4192536845406083,0.19827586206896547,0.41025641025641024,0.5915714848365498,0.32689103632122624,0.4444444444444444,0.7000000000000001,0.5272727272727273,0.2
2565,No,0.8425925925925926,1,1,0.0,0.2784571966133584,0.3879310344827586,0.6324786324786326,0.43757384797164234,0.4215261579473509,0.5726495726495727,0.1,0.7000000000000001,0.0
2566,No,0.6759259259259258,1,1,0.0,0.46754468485418627,0.4310344827586207,0.5555555555555556,0.4509649468294604,0.5544818393868711,0.45299145299145305,0.7000000000000001,0.7545454545454546,0.4
2567,Yes,0.26388888888888884,1,1,0.0,0.7140169332079022,0.6379310344827587,0.5213675213675214,0.8393068137061834,0.18427190936354548,0.4444444444444444,0.1,0.4409090909090909,0.4
2568,No,0.46759259259259256,0,1,0.0,0.6418940106616494,0.33620689655172414,0.41025641025641024,0.6372587632926349,0.32555814728423865,0.20512820512820518,0.7000000000000001,0.6068181818181819,0.6000000000000001
2569,No,0.5648148148148148,1,1,0.0,0.46221386014424587,0.4827586206896552,0.2991452991452992,0.5651831429696731,0.6457847384205266,0.6153846153846154,0.30000000000000004,0.6568181818181819,0.6000000000000001
2570,No,0.29166666666666663,1,0,0.8958333333333333,0.3101285669488868,0.49999999999999994,0.5641025641025641,0.3052382827884994,0.3598800399866711,0.41880341880341887,0.5000000000000001,0.290909090909091,0.2
2571,No,0.47222222222222215,1,1,0.0,0.5374725619316401,0.17241379310344823,0.09401709401709402,0.5813312327688067,0.5998000666444518,0.46153846153846156,0.20000000000000004,0.35,0.4
2572,Yes,0.6990740740740741,1,1,0.0,0.9354029476324868,0.15517241379310348,0.49572649572649574,0.334777471445451,0.24425191602799068,0.17948717948717952,0.6000000000000001,0.5090909090909091,0.2
2573,Yes,0.5694444444444444,1,1,0.0,0.9172154280338665,0.603448275862069,0.5726495726495727,0.42536431666010244,0.39486837720759743,0.4444444444444444,0.30000000000000004,0.6568181818181819,0.2
2574,No,0.4444444444444444,1,1,0.0,0.3966760740043901,0.6810344827586208,0.8461538461538463,0.5025600630169359,0.3388870376541154,0.6666666666666667,0.1,0.6863636363636364,0.2
2575,Yes,0.6018518518518517,1,1,0.0,0.35152085293195356,0.45689655172413796,0.5726495726495727,0.4230011815675463,0.6701099633455514,0.7435897435897436,0.20000000000000004,0.822727272727273,0.2
2576,No,0.25925925925925924,1,0,0.6875,0.5453120100344936,0.5431034482758621,0.3162393162393162,0.5982670342654589,0.586804398533822,0.41025641025641024,1.0,0.5522727272727274,0.4
2577,No,0.7222222222222222,1,1,0.0,0.5192850423330198,0.4310344827586207,0.36752136752136755,0.5360378101614809,0.48650449850049987,0.36752136752136755,0.4,0.3931818181818182,0.4
2578,No,0.8935185185185185,1,1,0.0,0.5449984321103796,0.5517241379310345,0.9230769230769231,0.3887357227254824,0.5834721759413528,0.6837606837606838,0.30000000000000004,0.5954545454545456,0.0
2579,No,0.3009259259259259,1,1,0.0,0.39793038570084666,0.5603448275862069,0.4871794871794872,0.4805041354864119,0.5998000666444518,0.5470085470085471,0.1,0.35,0.2
2580,No,0.7129629629629629,1,1,0.0,0.1621197867670116,0.41379310344827586,0.6581196581196582,0.8416699487987398,0.4438520493168944,0.5213675213675214,0.30000000000000004,0.3977272727272728,0.0
2581,Yes,0.5648148148148148,1,1,0.0,0.32518030730636566,0.5344827586206897,0.641025641025641,0.4588420638046474,0.40053315561479513,0.45299145299145305,0.4,0.6613636363636365,0.8
2582,No,0.5324074074074073,1,1,0.0,0.5816870492317341,0.41379310344827586,0.6153846153846154,0.29460417487199686,0.7414195268243919,0.46153846153846156,0.30000000000000004,0.3318181818181818,0.4
2583,No,0.287037037037037,1,1,0.0,0.3424270931326434,0.3103448275862069,0.7777777777777779,0.6289877904686884,0.6251249583472176,0.6752136752136753,0.5000000000000001,0.6568181818181819,0.2
2584,No,0.29166666666666663,1,1,0.0,0.6190028222013171,0.3103448275862069,0.6239316239316239,0.529342260732572,0.4321892702432523,0.6324786324786326,0.4,0.5704545454545455,0.6000000000000001
2585,No,0.43981481481481477,1,1,0.0,0.40921919096895576,0.6896551724137931,0.6324786324786326,0.5541551792044112,0.5408197267577475,0.4017094017094017,0.0,0.4727272727272728,0.6000000000000001
2586,No,0.24074074074074073,1,1,0.0,0.45343367826904984,0.5517241379310345,0.11965811965811968,0.5124064592359197,0.48183938687104294,0.7008547008547008,0.1,0.5704545454545455,0.2
2587,No,0.48148148148148145,1,1,0.0,0.6036375039197241,0.6120689655172413,0.7350427350427351,0.5813312327688067,0.4781739420193269,0.6153846153846154,0.6000000000000001,0.415909090909091,0.6000000000000001
2588,No,0.24074074074074073,1,0,0.7708333333333333,0.4634681718407025,0.49137931034482757,0.4871794871794872,0.47459629775502166,0.6217927357547484,0.5982905982905984,0.8,0.6068181818181819,0.4
2589,No,0.4629629629629629,1,1,0.0,0.42301661962997805,0.7586206896551724,0.5042735042735043,0.5498227648680584,0.4508497167610797,0.08547008547008544,0.30000000000000004,0.7227272727272728,0.2
2590,No,0.5816263703557156,1,0,0.625,0.4948259642521167,0.45689655172413796,0.5128205128205129,0.531705395825128,0.6334555148283905,0.5641025641025641,0.6000000000000001,0.4409090909090909,0.6000000000000001
2591,Yes,0.5601851851851851,1,1,0.0,0.6638444653496394,0.853448275862069,0.8034188034188035,0.7191807798345806,0.6337887370876376,0.49572649572649574,0.4,0.4113636363636364,0.2
2592,No,0.7499999999999999,1,1,0.0,0.5751019128253372,0.49999999999999994,0.03418803418803418,0.42063804647499015,0.5121626124625125,0.6324786324786326,0.20000000000000004,0.6568181818181819,1.0
2593,No,0.4259259259259259,1,1,0.0,0.4079648792724992,0.6724137931034484,0.36752136752136755,0.4946829460417487,0.43685438187270903,0.5555555555555556,0.8,0.7477272727272728,0.0
2595,Yes,0.1111111111111111,1,1,0.0,0.7695202257761053,0.32758620689655177,0.20512820512820518,0.7640803465931468,0.38653782072642456,0.32478632478632474,0.30000000000000004,0.38636363636363646,0.2
2596,No,0.3333333333333333,1,1,0.0,0.3214173722169959,0.49999999999999994,0.6153846153846154,0.28593934619929107,0.5801399533488838,0.7350427350427351,0.4,0.22727272727272732,0.2
2597,No,0.5509259259259259,1,1,0.0,0.4945123863280025,0.396551724137931,0.4871794871794872,0.7278456085072863,0.6044651782739088,0.41025641025641024,0.1,0.7295454545454546,0.4
2598,No,0.9027777777777777,1,1,0.0,0.3562245217936657,0.32758620689655177,0.6666666666666667,0.5139818826309571,0.5714761746084638,0.46153846153846156,0.7000000000000001,0.5022727272727273,0.2
2599,Yes,0.4444444444444444,1,1,0.0,0.6447162119786768,0.41379310344827586,0.7264957264957266,0.758566364710516,0.6121292902365878,0.5213675213675214,0.30000000000000004,0.4113636363636364,0.0
2600,No,0.6805555555555555,1,1,0.0,0.592348698651615,0.6724137931034484,0.4871794871794872,0.4064592359196534,0.8683772075974674,0.5384615384615385,0.30000000000000004,0.5568181818181819,0.2
2601,No,0.5231481481481481,1,0,0.625,0.4816556914393227,0.5603448275862069,0.5042735042735043,0.6502560063016937,0.36187937354215255,0.5299145299145299,0.4,0.5772727272727274,0.2
2602,Yes,0.3935185185185185,0,1,0.0,0.44810285355910945,0.767241379310345,0.5128205128205129,0.38204017329657336,0.26257914028657114,0.6495726495726497,0.1,0.5704545454545455,0.4
2603,No,0.35648148148148145,1,0,0.2708333333333333,0.8206334274067106,0.4396551724137931,0.5042735042735043,0.4194564789287121,0.6467844051982672,0.7435897435897436,0.4,0.26363636363636367,0.4
2604,No,0.48611111111111105,1,1,0.0,0.5920351207275009,0.4051724137931035,0.2136752136752137,0.3899172902717606,0.1729423525491503,0.41025641025641024,0.30000000000000004,0.8454545454545456,0.6000000000000001
2605,No,0.6759259259259258,1,0,0.7916666666666666,0.7021009720915649,0.7241379310344829,0.5726495726495727,0.7392674281213075,0.7757414195268244,0.41880341880341887,0.7000000000000001,0.7363636363636364,0.4
2606,Yes,0.6666666666666666,1,1,0.0,0.6418940106616494,0.4051724137931035,0.6752136752136753,0.8771169751870815,0.44251916027990673,0.6752136752136753,0.20000000000000004,0.8590909090909091,0.2
2607,No,0.41666666666666663,1,1,0.0,0.5324553151458138,0.49999999999999994,0.5555555555555556,0.6238676644348169,0.13195601466177942,0.4017094017094017,0.20000000000000004,0.4772727272727273,0.6000000000000001
2608,No,0.37037037037037035,1,0,0.9583333333333333,0.4666039510818439,0.7068965517241379,0.5213675213675214,0.7298148877510832,0.5744751749416861,0.6452991452991454,0.1,0.28181818181818186,0.8
2609,No,0.5324074074074073,1,0,0.5,0.6691752900595799,0.41379310344827586,0.4444444444444444,0.33202048050413546,0.980339886704432,0.3418803418803419,0.5000000000000001,0.5272727272727273,0.2
2610,No,0.31481481481481477,1,0,0.7708333333333333,0.5417653263251674,0.4827586206896552,0.5384615384615385,0.29933044505710904,0.31189603465511495,0.641025641025641,0.30000000000000004,0.23181818181818184,0.2
2611,No,0.6203703703703703,1,1,0.0,0.42301661962997805,0.7586206896551724,0.41025641025641024,0.5049231981094919,0.36187937354215255,0.14529914529914534,0.20000000000000004,0.5954545454545456,0.0
2612,No,0.3333333333333333,1,1,0.0,0.6748196926936344,0.5172413793103448,0.5811965811965812,0.4777471445450965,0.6774408530489837,0.24786324786324787,0.7000000000000001,0.38636363636363646,0.4
2613,No,0.2175925925925926,1,1,0.0,0.691439322671684,0.396551724137931,0.641025641025641,0.29499803072075625,0.26257914028657114,0.811965811965812,0.8,0.3068181818181819,0.2
2614,Yes,0.5740740740740741,0,1,0.0,0.8745688303543431,0.3103448275862069,0.8547008547008548,0.7282394643560456,0.19060313228923692,0.35897435897435903,0.1,0.6181818181818183,0.0
2615,No,0.45833333333333326,1,1,0.0,0.4593916588272186,0.5172413793103448,0.4700854700854701,0.6132335565183143,0.28057314228590474,0.4358974358974359,0.30000000000000004,0.5386363636363637,0.2
2616,No,0.7592592592592592,1,0,0.6875,0.2888052681091251,0.8448275862068966,0.5897435897435898,0.5368255218589996,0.7247584138620462,0.6239316239316239,0.20000000000000004,0.8522727272727274,0.0
2617,No,0.29166666666666663,1,1,0.0,0.4860457823769207,0.4827586206896552,0.5213675213675214,0.4261520283576211,0.42952349216927693,0.4017094017094017,0.1,0.5272727272727273,0.4
2618,No,0.5324074074074073,0,0,0.5625,0.4891815616180621,0.8189655172413794,0.15384615384615385,0.5277668373375344,0.8153948683772076,0.6752136752136753,0.4,0.2931818181818182,0.2
2619,Yes,0.6759259259259258,0,0,0.7291666666666666,0.43273753527751646,0.5775862068965516,0.2136752136752137,0.45766049625836946,0.5894701766077974,0.29059829059829057,0.1,0.5522727272727274,0.6000000000000001
2620,No,0.5277777777777777,1,1,0.0,0.5854499843211038,0.6120689655172413,0.5128205128205129,0.4131547853485624,0.8230589803398869,0.6581196581196582,0.6000000000000001,0.5454545454545456,0.2
2622,No,0.3935185185185185,1,0,0.3333333333333333,0.3929131389150204,0.5431034482758621,0.5897435897435898,0.5131941709334384,0.684105298233922,0.641025641025641,0.1,0.5818181818181819,0.8
2623,No,0.6157407407407407,1,1,0.0,0.7503919724051428,0.37068965517241376,0.6153846153846154,0.25640015754233947,0.4781739420193269,0.5470085470085471,0.6000000000000001,0.5386363636363637,0.4
2624,Yes,0.48148148148148145,1,1,0.0,0.6503606146127313,0.5517241379310345,0.2991452991452992,0.43284757778653016,0.5124958347217594,0.5555555555555556,0.1,0.5818181818181819,0.0
2625,No,0.40277777777777773,1,1,0.0,0.4183129507682659,0.6637931034482758,0.5555555555555556,0.39582512800315084,0.6894368543818727,0.5470085470085471,0.4,0.6068181818181819,0.4
2626,No,0.412037037037037,1,0,0.5625,0.43022891188460327,0.07758620689655171,0.6495726495726497,0.6144151240645924,0.24358547150949683,0.5897435897435898,0.5000000000000001,0.6431818181818183,0.4
